DATE,CPIAUCSL,INDPRO,DGS3MO,WTISPLC_PCH,USD3MTD156N,HOUST_PCH,UNRATE,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY
2016-04-01,238.835,101.5167,0.22809523809523809524,8.52197,0.63275000000000000000,3.94973,5.0,3.7568181818181818,2.4259090909090909
2016-05-01,239.440,101.4298,0.27666666666666666667,14.62577,0.64477250000000000000,-2.33161,4.8,3.6868181818181818,2.5127272727272727
2016-06-01,240.144,101.8747,0.27272727272727272727,4.38878,0.65162045454545454545,6.10080,4.9,3.5436363636363636,2.4345454545454545
2016-07-01,240.111,102.1325,0.30100000000000000000,-8.42904,0.69630952380952380952,3.75000,4.8,3.3295454545454545,2.3031818181818182
2016-08-01,240.595,102.0407,0.29956521739130434783,0.15677,0.81022318181818181818,-7.22892,4.9,3.2760869565217391,2.3395652173913043
2016-09-01,241.068,102.0477,0.29428571428571428571,1.02862,0.84968045454545454545,-7.18615,5.0,3.2981818181818182,2.4804545454545455
2016-10-01,241.641,102.2485,0.33150000000000000000,10.18150,0.87868285714285714286,23.22761,4.9,3.3476190476190476,2.5552380952380952
2016-11-01,241.993,102.0507,0.45250000000000000000,-8.27642,0.90846409090909090909,-12.94474,4.7,3.6727272727272727,2.8613636363636364
2016-12-01,242.712,102.9281,0.51190476190476190476,13.81954,0.97532850000000000000,10.17391,4.7,3.8590909090909091,3.1086363636363636
2017-01-01,243.717,103.0366,0.51900000000000000000,1.01982,1.02569285714285714286,-4.81452,4.7,3.7500000000000000,3.0333333333333333
2017-02-01,244.028,102.6479,0.52631578947368421053,1.84762,1.04459650000000000000,6.30182,4.6,3.7035000000000000,3.0345000000000000
2017-03-01,243.721,103.3430,0.74782608695652173913,-7.74266,1.1347130434782609,-7.48830,4.4,3.7647826086956522,3.1347826086956522
2017-04-01,244.058,104.2721,0.80842105263157894737,3.50699,1.1590305555555556,-3.03541,4.4,3.6395000000000000,2.9870000000000000
2017-05-01,243.926,104.4129,0.90318181818181818182,-5.05288,1.1858495238095238,-2.34783,4.4,3.5921739130434783,2.9747826086956522
2017-06-01,244.179,104.5849,0.99909090909090909091,-6.80693,1.2624095454545455,10.68566,4.3,3.5013636363636364,2.8681818181818182
2017-07-01,244.328,104.5427,1.0865000000000000,3.20938,1.3075128571428571,-2.89622,4.3,3.5219047619047619,2.8904761904761905
2017-08-01,245.304,104.0475,1.03217391304347826087,3.02380,1.3141768181818182,-3.64540,4.4,3.4656521739130435,2.8360869565217391
2017-09-01,246.445,104.0502,1.04650000000000000000,3.70525,1.3232957142857143,0.94583,4.2,3.4654545454545455,2.8386363636363636
2017-10-01,246.570,105.6287,1.0933333333333333,3.53272,1.3607931818181818,6.98467,4.1,3.4990909090909091,2.8718181818181818
2017-11-01,247.333,106.1930,1.2504761904761905,9.81000,1.4342040909090909,3.50318,4.2,3.5640909090909091,2.9227272727272727
2017-12-01,247.847,106.5360,1.3415000000000000,2.18927,1.6017521052631579,-7.76923,4.1,3.5942857142857143,2.9547619047619048
2018-01-01,248.816,106.2655,1.4323809523809524,10.05529,1.7339709090909091,9.59133,4.1,3.6772727272727273,3.0795454545454545
2018-02-01,249.475,106.6419,1.5878947368421053,-2.30769,1.8746720000000000,-1.97869,4.1,3.9365000000000000,3.3125000000000000
2018-03-01,249.413,107.2519,1.7266666666666667,0.80347,2.1733576190476190,3.64907,4.0,4.0881818181818182,3.4027272727272727
2018-04-01,249.957,108.2223,1.7880952380952381,5.61135,2.3494260000000000,-4.94382,4.0,4.1723809523809524,3.4400000000000000
2018-05-01,250.640,107.3639,1.8995454545454545,5.63019,2.3356085714285714,5.12214,3.8,4.3317391304347826,3.5313043478260870
2018-06-01,251.176,108.1707,1.9352380952380952,-3.01515,2.3302642857142857,-10.79460,4.0,4.3863636363636364,3.5127272727272727
2018-07-01,251.482,108.6520,1.9947619047619048,4.58229,2.3391181818181818,0.42017,3.8,4.3663636363636364,3.4859090909090909
2018-08-01,251.905,109.5246,2.0726086956521739,-4.11383,2.3235750000000000,7.11297,3.8,4.3226086956521739,3.4560869565217391
2018-09-01,252.261,109.6749,2.1652631578947368,3.18836,2.3494270000000000,-2.65625,3.7,4.4114285714285714,3.5761904761904762
2018-10-01,252.777,109.9165,2.2931818181818182,0.74042,2.4606265217391304,-3.13002,3.8,4.5634782608695652,3.7356521739130435
2018-11-01,252.662,110.5067,2.3740000000000000,-19.49117,2.6491840909090909,-0.24855,3.7,4.7318181818181818,3.7668181818181818
2018-12-01,252.653,110.5516,2.4121052631578947,-13.06180,2.7877421052631579,-7.22591,3.9,4.7335000000000000,3.6030000000000000
2019-01-01,252.550,110.1185,2.4238095238095238,3.75606,2.7741777272727273,13.87645,4.0,4.6018181818181818,3.4690909090909091
2019-02-01,253.181,109.5631,2.4378947368421053,6.94823,2.6766780000000000,-10.61321,3.8,4.3655000000000000,3.3380000000000000
2019-03-01,254.095,109.6811,2.4538095238095238,5.82348,2.6056747619047619,5.80475,3.8,4.1936363636363636,3.2990909090909091
2019-04-01,254.943,108.9888,2.4328571428571429,9.81943,2.5895395000000000,5.32003,3.6,4.0457142857142857,3.2352380952380952
2019-05-01,255.167,109.2264,2.4031818181818182,-4.74475,2.5316809523809524,0.07893,3.6,3.9565217391304348,3.1613043478260870
2019-06-01,255.402,109.2774,2.2195000000000000,-10.14302,2.3974965000000000,-2.60252,3.7,3.7014285714285714,2.8676190476190476
2019-07-01,256.087,109.0852,2.1450000000000000,4.92133,2.2936543478260870,-1.86235,3.7,3.5622727272727273,2.7872727272727273
2019-08-01,256.294,109.8543,1.9904545454545455,-4.42895,2.1647938095238095,13.61386,3.7,3.2986956521739130,2.4539130434782609
2019-09-01,256.593,109.4725,1.9345000000000000,3.90440,2.1251823809523810,-7.48003,3.5,3.3157142857142857,2.5061904761904762
2019-10-01,257.229,109.0270,1.6786363636363636,-5.25022,1.9774213043478261,5.18053,3.6,3.2700000000000000,2.4800000000000000
2019-11-01,257.824,110.0388,1.5721052631578947,5.68940,1.9048119047619048,2.31343,3.5,3.2747619047619048,2.5366666666666667
2019-12-01,258.444,109.6527,1.5652380952380952,4.99737,1.9075775000000000,15.75492,3.5,3.2161904761904762,2.5352380952380952
2020-01-01,258.820,109.2128,1.5523809523809524,-3.94122,1.8197300000000000,1.89036,3.6,3.0690909090909091,2.4481818181818182
2020-02-01,259.050,109.3608,1.5447368421052632,-12.13491,1.6789340000000000,-3.09215,3.5,2.9000000000000000,2.2414285714285714
2020-03-01,257.953,104.3554,0.29545454545454545455,-42.20419,1.1023554545454545,-19.01723,4.4,4.0554545454545455,2.3395454545454545
2020-04-01,255.902,91.2823,0.13809523809523809524,-43.34132,1.0918845000000000,-26.39874,14.7,3.9595238095238095,1.9138095238095238
2020-05-01,255.768,92.5503,0.12750000000000000000,72.56798,0.40417315789473684211,4.28266,13.3,3.3181818181818182,1.8045454545454545
2020-06-01,.,.,0.15954545454545454545,33.96359,0.31065238095238095238,.,11.1,2.7800000000000000,1.5813636363636364
2020-07-01,.,.,.,.,.,.,.,.,.
